data_loss,epoch,physics_loss,steady_state_loss,step,train_loss
0.19595390558242798,0,0.012597182765603065,4.382406586955767e-06,0,0.20855547487735748
0.18642635643482208,1,0.012868685647845268,4.007930783700431e-06,1,0.19929905235767365
0.17735101282596588,2,0.01318465918302536,3.6633266518038e-06,2,0.19053933024406433
0.16871586441993713,3,0.013508782722055912,3.346594894537702e-06,3,0.1822279989719391
0.16050872206687927,4,0.013824302703142166,3.0577029974665493e-06,4,0.17433607578277588
0.15271593630313873,5,0.014124681241810322,2.796263061100035e-06,5,0.16684341430664062
0.14532430469989777,6,0.014398593455553055,2.561813744250685e-06,6,0.15972545742988586
0.13832111656665802,7,0.014580678194761276,2.353842319280375e-06,7,0.15290415287017822
0.13169258832931519,8,0.014707266353070736,2.1705009203287773e-06,8,0.1464020311832428
0.12543007731437683,9,0.014809414744377136,2.0122452042414807e-06,9,0.14024150371551514
0.11952607333660126,10,0.01488328818231821,1.879820842987101e-06,10,0.13441124558448792
0.11397307366132736,11,0.014919882640242577,1.774150518940587e-06,11,0.12889473140239716
0.10876362770795822,12,0.014912578277289867,1.6960686934908153e-06,12,0.12367790192365646
0.10389063507318497,13,0.014857656322419643,1.6462861367472215e-06,13,0.1187499389052391
0.09934739023447037,14,0.01475430279970169,1.6255229411399341e-06,14,0.11410331726074219
0.09512758255004883,15,0.014604393392801285,1.634624140933738e-06,15,0.10973360389471054
0.0912250280380249,16,0.014412092976272106,1.6746211031204439e-06,16,0.10563879460096359
0.08763337880373001,17,0.014183408580720425,1.7467598354414804e-06,17,0.10181853920221329
0.08434583246707916,18,0.013925652951002121,1.8524931419960922e-06,18,0.09827334433794022
0.08135464787483215,19,0.01364696491509676,1.9934418560296763e-06,19,0.09500361233949661
0.07865078002214432,20,0.013355852104723454,2.171345613533049e-06,20,0.0920087993144989
0.0762234702706337,21,0.013060803525149822,2.388006578257773e-06,21,0.08928666263818741
0.07405982911586761,22,0.012769908644258976,2.645259201017325e-06,22,0.08683238178491592
0.0721447765827179,23,0.012490511871874332,2.944949756056303e-06,23,0.08463823050260544
0.0704609751701355,24,0.012228868901729584,3.288934749434702e-06,24,0.08269312977790833
0.06898923963308334,25,0.011989826336503029,3.6790900139749283e-06,25,0.0809827446937561
0.06770911812782288,26,0.01177662517875433,4.117307071282994e-06,26,0.07948986440896988
0.06659968197345734,27,0.011590859852731228,4.6054451559029985e-06,27,0.07819514721632004
0.06564018875360489,28,0.011432662606239319,5.145226623426424e-06,28,0.07707799971103668
0.06481064110994339,29,0.011300981044769287,5.738115305575775e-06,29,0.07611735910177231
0.06409215927124023,30,0.011193843558430672,6.385210326698143e-06,30,0.07529238611459732
0.06346709281206131,31,0.01110854372382164,7.0871647039894015e-06,31,0.07458271831274033
0.06291916966438293,32,0.011041724123060703,7.844119863875676e-06,32,0.07396873831748962
0.06243332475423813,33,0.010989430360496044,8.655681995151099e-06,33,0.07343140989542007
0.061995841562747955,34,0.010947206988930702,9.520903404336423e-06,34,0.07295256853103638
0.061594150960445404,35,0.010910306125879288,1.0438339813845232e-05,35,0.07251489907503128
0.061216939240694046,36,0.010873994790017605,1.1406127669033594e-05,36,0.07210233807563782
0.06085420399904251,37,0.010833979584276676,1.2422091458574869e-05,37,0.07170060276985168
0.06049741432070732,38,0.010786771774291992,1.3483856491802726e-05,38,0.07129767537117004
0.06013955920934677,39,0.01072996761649847,1.4588956219085958e-05,39,0.07088411599397659
0.05977536737918854,40,0.010662347078323364,1.5734907719888724e-05,40,0.0704534500837326
0.059401143342256546,41,0.01058383472263813,1.6919304471230134e-05,41,0.07000190019607544
0.059014782309532166,42,0.010495335794985294,1.8139877283829264e-05,42,0.0695282593369484
0.058615513145923615,43,0.01039850153028965,1.939455614774488e-05,43,0.06903340667486191
0.05820365622639656,44,0.01029548142105341,2.0681512978626415e-05,44,0.06851982325315475
0.057780444622039795,45,0.010188662447035313,2.1999165255692787e-05,45,0.06799110770225525
0.05734783038496971,46,0.010080423206090927,2.3346183297690004e-05,46,0.0674515962600708
0.05690833181142807,47,0.009972944855690002,2.4721462978050113e-05,47,0.06690599769353867
0.05646492913365364,48,0.009868069551885128,2.612408934510313e-05,48,0.06635911762714386
