data_loss,epoch,physics_loss,steady_state_loss,step,train_loss
0.05119405314326286,95,0.007399215828627348,7.870241097407416e-05,95,0.0586719736456871
0.0509972982108593,96,0.007344455923885107,8.044837159104645e-05,96,0.05842220410704613
0.05080277845263481,97,0.0072913095355033875,8.218850416596979e-05,97,0.058176275342702866
0.05061042681336403,98,0.0072397454641759396,8.392168820137158e-05,98,0.05793409422039986
0.05042022094130516,99,0.0071897003799676895,8.564677409594879e-05,99,0.05769557133316994
0.05023214593529701,100,0.00714108208194375,8.736260497244075e-05,100,0.057460591197013855
0.050046250224113464,101,0.007093777414411306,8.906799484975636e-05,101,0.057229090481996536
0.0498625747859478,102,0.007047633174806833,9.076172136701643e-05,102,0.05700097233057022
0.04968121275305748,103,0.007002452854067087,9.244266402674839e-05,103,0.05677611008286476
0.04950223118066788,104,0.0069581251591444016,9.41096295719035e-05,104,0.05655446648597717
0.049325715750455856,105,0.006914804689586163,9.576145384926349e-05,105,0.056336287409067154
0.04915175214409828,106,0.006872386205941439,9.739716188050807e-05,106,0.05612153559923172
0.04898041486740112,107,0.0068302880972623825,9.901542944135144e-05,107,0.055909719318151474
0.04881179705262184,108,0.006788302678614855,0.0001006148086162284,108,0.05570071563124657
0.04864594712853432,109,0.006746269296854734,0.0001021944553940557,109,0.055494412779808044
0.04848289117217064,110,0.006704202853143215,0.00010375335841672495,110,0.05529084801673889
0.048322662711143494,111,0.006661947816610336,0.00010529036080697551,111,0.05508990213274956
0.048165276646614075,112,0.006619548890739679,0.00010680451669031754,112,0.05489163100719452
0.048010729253292084,113,0.006576938088983297,0.00010829451639438048,113,0.05469596013426781
0.04785899445414543,114,0.006534148473292589,0.0001097593703889288,114,0.05450290068984032
0.04771004244685173,115,0.006491141859441996,0.0001111979509005323,115,0.05431238189339638
0.0475638322532177,116,0.006447938736528158,0.00011260935571044683,116,0.0541243776679039
0.04742030054330826,117,0.006404524203389883,0.00011399267532397062,117,0.053938817232847214
0.04727936536073685,118,0.006360883824527264,0.00011534745863173157,118,0.05375559628009796
0.04714095965027809,119,0.006317047867923975,0.00011667321814456955,119,0.05357468128204346
0.04700501263141632,120,0.006273072212934494,0.00011796943726949394,120,0.05339605361223221
0.046871449798345566,121,0.006228956859558821,0.00011923575220862404,121,0.053219642490148544
0.04674018174409866,122,0.006184584926813841,0.00012047206109855324,122,0.05304523929953575
0.04661112651228905,123,0.006140278186649084,0.00012167938257334754,123,0.05287308245897293
0.04648420587182045,124,0.006095880642533302,0.00012285777484066784,124,0.05270294472575188
0.046359363943338394,125,0.006051358301192522,0.00012400759442243725,125,0.05253472924232483
0.0462365485727787,126,0.006006735377013683,0.0001251290668733418,126,0.05236841365695
0.046115703880786896,127,0.0059619806706905365,0.00012622262875083834,127,0.05220390856266022
0.04599678888916969,128,0.005917133763432503,0.00012728884757962078,128,0.05204121395945549
0.045879751443862915,129,0.005872211419045925,0.0001283280289499089,129,0.05188029259443283
0.045764561742544174,130,0.0058272057212889194,0.000129340507555753,130,0.05172111093997955
0.04565117880702019,131,0.005782086402177811,0.00013032692368142307,131,0.05156359076499939
0.04553956910967827,132,0.00573687581345439,0.0001312878739554435,132,0.05140773206949234
0.045429687947034836,133,0.005691584665328264,0.00013222383859101683,133,0.05125349760055542
0.0453215166926384,134,0.005646194331347942,0.00013313534145709127,134,0.051100846379995346
0.04521499201655388,135,0.005600739270448685,0.000134023284772411,135,0.05094975605607033
0.04511008784174919,136,0.005555316805839539,0.00013488817785400897,136,0.05080029368400574
0.04500676319003105,137,0.0055097658187150955,0.00013573092292062938,137,0.050652261823415756
0.04490496590733528,138,0.005464116111397743,0.00013655218936037272,138,0.050505634397268295
0.0448046550154686,139,0.0054183839820325375,0.00013735258835367858,139,0.050360389053821564
0.04470578953623772,140,0.005372593179345131,0.00013813267287332565,140,0.050216518342494965
0.04460833594202995,141,0.005326727405190468,0.00013889303954783827,141,0.050073958933353424
0.044512227177619934,142,0.005280794110149145,0.0001396345323882997,142,0.049932654947042465
0.044417429715394974,143,0.0052348352037370205,0.00014035776257514954,143,0.04979262128472328
0.04432390257716179,144,0.005188953597098589,0.00014106337039265782,144,0.04965391755104065
0.0442315936088562,145,0.00514309061691165,0.00014175180695019662,145,0.04951643571257591
0.04414047673344612,146,0.005097226705402136,0.0001424235088052228,146,0.04938012734055519
0.044050514698028564,147,0.005051357671618462,0.00014307907258626074,147,0.0492449514567852
0.04396165534853935,148,0.00500548304989934,0.00014371903671417385,148,0.04911085590720177
0.0438738688826561,149,0.004959593061357737,0.00014434431795962155,149,0.0489778071641922
0.04378712549805641,150,0.0049137151800096035,0.00014495581854134798,150,0.048845794051885605
0.043701399117708206,151,0.004867871291935444,0.00014555394591297954,151,0.04871482402086258
0.04361665993928909,152,0.004822154529392719,0.00014613904932048172,152,0.0485849529504776
0.04353288933634758,153,0.0047764768823981285,0.00014671144890598953,153,0.04845608025789261
0.043450068682432175,154,0.004730828106403351,0.00014727133384440094,154,0.04832816869020462
0.043368179351091385,155,0.004685177933424711,0.00014781909703742713,155,0.04820117726922035
0.04328720271587372,156,0.004639529623091221,0.00014835548063274473,156,0.04807508736848831
0.04320712760090828,157,0.004593892488628626,0.00014888093573972583,157,0.0479499027132988
0.043127939105033875,158,0.0045482562854886055,0.0001493956078775227,158,0.047825589776039124
0.04304961860179901,159,0.004502612166106701,0.0001499000209150836,159,0.0477021299302578
0.042972154915332794,160,0.004456985741853714,0.00015039471327327192,160,0.047579534351825714
0.04289553686976433,161,0.0044113327749073505,0.00015088057261891663,161,0.047457750886678696
0.04281974211335182,162,0.004365643952041864,0.0001513579481979832,162,0.047336746007204056
0.042744770646095276,163,0.004319933708757162,0.00015182694187387824,163,0.04721653088927269
0.0426705963909626,164,0.0042741806246340275,0.0001522878446849063,164,0.047097064554691315
0.04259722679853439,165,0.004228381905704737,0.00015274107863660902,165,0.04697835072875023
0.042524632066488266,166,0.004182545468211174,0.0001531868620077148,166,0.04686036333441734
0.042452797293663025,167,0.0041366638615727425,0.00015362536942120641,167,0.046743083745241165
0.04238171502947807,168,0.004090765956789255,0.00015405690646730363,168,0.046626538038253784
0.04231137037277222,169,0.004044827539473772,0.0001544817932881415,169,0.04651067778468132
0.04224175214767456,170,0.003998831380158663,0.00015490010264329612,170,0.04639548435807228
0.04217284172773361,171,0.0039527807384729385,0.0001553122274344787,171,0.04628093168139458
0.04210462421178818,172,0.003906678408384323,0.00015571824042126536,172,0.04616701975464821
0.04203709587454796,173,0.003860515309497714,0.0001561184908496216,173,0.04605372995138168
0.04197023808956146,174,0.003814301686361432,0.00015651306603103876,174,0.045941054821014404
0.0419040322303772,175,0.003768032416701317,0.0001569019805174321,175,0.04582896828651428
0.041838474571704865,176,0.0037217254284769297,0.0001572855981066823,176,0.04571748524904251
0.04177354648709297,177,0.0036753593012690544,0.0001576640352141112,177,0.045606572180986404
0.04170924425125122,178,0.0036352253518998623,0.00015803751011844724,178,0.04550250619649887
0.04164557531476021,179,0.0035973095800727606,0.00015840605192352086,179,0.04540129005908966
0.041582558304071426,180,0.003558515105396509,0.0001587699371157214,180,0.045299842953681946
0.04152020066976547,181,0.0035189040936529636,0.00015912920935079455,181,0.0451982356607914
0.04145849123597145,182,0.0034785319585353136,0.00015948408690746874,182,0.045096505433321
0.04139743372797966,183,0.0034374683164060116,0.00015983458433765918,183,0.04499473050236702
0.04133700579404831,184,0.0033957825507968664,0.00016018071619328111,184,0.044892966747283936
0.041277188807725906,185,0.0033535354305058718,0.00016052258433774114,185,0.04479124769568443
0.041217952966690063,186,0.003310779109597206,0.00016086008690763265,186,0.044689591974020004
0.04115927964448929,187,0.0032675727270543575,0.00016119328211061656,187,0.04458804428577423
0.04110114276409149,188,0.0032239798456430435,0.00016152215539477766,188,0.0444866418838501
0.04104350507259369,189,0.0031800565775483847,0.00016184660489670932,189,0.044385407119989395
0.040986355394124985,190,0.0031358494888991117,0.0001621666451683268,190,0.04428436979651451
0.040929652750492096,191,0.0030914023518562317,0.00016248226165771484,191,0.04418353736400604
0.04087338224053383,192,0.0030467547476291656,0.00016279351257253438,192,0.04408293217420578
0.040817540138959885,193,0.003008534898981452,0.00016310051432810724,193,0.04398917406797409
0.04076211899518967,194,0.0029696759302169085,0.0001634035143069923,194,0.04389519616961479
0.04070712625980377,195,0.0029301017057150602,0.00016370257071685046,195,0.04380093142390251
0.040652573108673096,196,0.0028898711316287518,0.0001639978145249188,196,0.043706443160772324
0.04059845209121704,197,0.0028490398544818163,0.00016428939125034958,197,0.04361177980899811
0.0405447743833065,198,0.002807659562677145,0.00016457740275654942,198,0.04351700842380524
0.04049152135848999,199,0.002765779150649905,0.0001648621546337381,199,0.043422162532806396
0.0404387041926384,200,0.002723442856222391,0.00016514377784915268,200,0.04332729056477547
0.040386300534009933,201,0.002680691424757242,0.00016542250523343682,201,0.04323241487145424
0.040334321558475494,202,0.0026375618763267994,0.00016569849685765803,202,0.043137580156326294
0.04028275981545448,203,0.0025961019564419985,0.00016597194189671427,203,0.043044835329055786
0.0402316078543663,204,0.002557329600676894,0.0001662429131101817,204,0.0429551787674427
0.04018088057637215,205,0.0025177886709570885,0.00016651151236146688,205,0.04286518320441246
0.04013058915734291,206,0.0024775404017418623,0.00016677794337738305,206,0.04277490824460983
0.040080726146698,207,0.0024366381112486124,0.0001670423080213368,207,0.042684406042099
0.04003129526972771,208,0.002395473187789321,0.0001673048100201413,208,0.042594075202941895
0.03998229652643204,209,0.0023560919798910618,0.00016756537661422044,209,0.04250595346093178
0.039933715015649796,210,0.002317217644304037,0.00016782376042101532,210,0.04241875559091568
0.039885543286800385,211,0.0022801277227699757,0.00016807958309073,211,0.042333751916885376
0.0398377850651741,212,0.0022420533932745457,0.00016833272820804268,212,0.04224817082285881
0.03979044035077095,213,0.0022030766122043133,0.00016858299204614013,213,0.042162101715803146
0.03974349796772003,214,0.0021632739808410406,0.00016883047646842897,214,0.04207560047507286
0.039696965366601944,215,0.002123928163200617,0.00016907516692299396,215,0.041989970952272415
0.03965083509683609,216,0.002085536951199174,0.00016931712161749601,216,0.04190568998456001
0.039605118334293365,217,0.002046232344582677,0.00016955644241534173,217,0.04182090610265732
0.03955981507897377,218,0.0020060839597135782,0.00016979324573185295,218,0.0417356938123703
0.039514921605587006,219,0.001969324890524149,0.0001700277061900124,219,0.04165427386760712
0.03947043791413307,220,0.001940657035447657,0.00017025982378982008,220,0.04158135503530502
0.03942633792757988,221,0.0019268401665613055,0.00017048936570063233,221,0.04152366518974304
0.03938256576657295,222,0.0019099025521427393,0.00017071556067094207,222,0.04146318510174751
0.039339084178209305,223,0.0018941524904221296,0.00017093787027988583,223,0.041404176503419876
0.03929588571190834,224,0.0018758359365165234,0.00017115578521043062,224,0.041342876851558685
0.039252955466508865,225,0.0018547620857134461,0.0001713691744953394,225,0.04127908870577812
0.039210326969623566,226,0.001831191242672503,0.00017157818365376443,226,0.04121309891343117
0.03916803374886513,227,0.0018062511226162314,0.00017178304551634938,227,0.04114606976509094
0.03912610933184624,228,0.001781135331839323,0.00017198437126353383,228,0.04107923060655594
0.03908460587263107,229,0.0017538685351610184,0.00017218267021235079,229,0.04101065546274185
0.03904353454709053,230,0.0017249006778001785,0.00017237856809515506,230,0.040940817445516586
0.03900294750928879,231,0.0016964524984359741,0.00017257273430004716,231,0.04087197408080101
0.03896284103393555,232,0.0016673289937898517,0.00017276554717682302,232,0.040802933275699615
0.0389232262969017,233,0.0016387697542086244,0.0001729574432829395,233,0.04073495417833328
0.03888409212231636,234,0.0016093604499474168,0.00017314856813754886,234,0.040666598826646805
0.03884543105959892,235,0.0015930812805891037,0.00017333908181171864,235,0.04061184823513031
0.038807228207588196,236,0.001575562753714621,0.00017352848954033107,236,0.04055631905794144
0.0387694425880909,237,0.0015560960164293647,0.00017371629655826837,237,0.0404992550611496
0.03873205929994583,238,0.0015355558134615421,0.00017390208085998893,238,0.040441516786813736
0.03869505971670151,239,0.0015127371298149228,0.00017408558051101863,239,0.04038188233971596
0.03865842893719673,240,0.001488911802880466,0.00017426662088837475,240,0.040321607142686844
0.038622140884399414,241,0.00146642723120749,0.0001744450128171593,241,0.040263012051582336
0.038586195558309555,242,0.0014417337952181697,0.0001746207126416266,242,0.040202546864748
0.03855058178305626,243,0.0014149913331493735,0.00017479382222518325,243,0.04014036804437637
0.038515299558639526,244,0.001386366318911314,0.00017496450163889676,244,0.04007663205265999
0.038480352610349655,245,0.001361908740364015,0.0001751330855768174,245,0.040017396211624146
0.03844575583934784,246,0.0013448841637000442,0.0001752997632138431,246,0.03996593877673149
0.038411494344472885,247,0.0013257391983643174,0.00017546444723848253,247,0.03991269692778587
0.038377583026885986,248,0.0013082325458526611,0.00017562716675456613,248,0.039861444383859634
0.03834401071071625,249,0.0012893566163256764,0.00017578811093699187,249,0.03980915620923042
0.038310788571834564,250,0.001269654487259686,0.00017594749806448817,250,0.03975639119744301
0.038277920335531235,251,0.001247971667908132,0.00017610567738302052,251,0.039701998233795166
0.03824542090296745,252,0.0012266933917999268,0.00017626298358663917,252,0.039648376405239105
0.03821328654885292,253,0.0012118981685489416,0.00017641948943492025,253,0.03960160166025162
0.03818152844905853,254,0.0011964356526732445,0.00017657516582403332,254,0.03955454006791115
0.03815015032887459,255,0.0011799497297033668,0.00017672995454631746,255,0.039506830275058746
0.03811913728713989,256,0.001161137130111456,0.00017688389925751835,256,0.039457157254219055
0.038088466972112656,257,0.001142835826613009,0.00017703701450955123,257,0.03940834105014801
0.038058146834373474,258,0.0011279275640845299,0.00017718922754283994,258,0.03936326503753662
0.03802816942334175,259,0.0011102409334853292,0.00017734036373440176,259,0.03931574895977974
0.03799851983785629,260,0.0010899418266490102,0.00017749029211699963,260,0.0392659530043602
0.037969205528497696,261,0.0010729572968557477,0.000177639041794464,261,0.03921980410814285
0.037940219044685364,262,0.0010584822157397866,0.0001777865254553035,262,0.03917648643255234
0.037911564111709595,263,0.0010412392439320683,0.00017793265578802675,263,0.03913073614239693
0.037883222103118896,264,0.0010230480693280697,0.00017807743279263377,264,0.03908434510231018
0.03785521909594536,265,0.0010079750791192055,0.0001782209874363616,265,0.039041414856910706
0.03782755136489868,266,0.0009906275663524866,0.00017836327606346458,266,0.03899654000997543
0.037800196558237076,267,0.0009725503041408956,0.00017850426957011223,267,0.03895125165581703
0.03777318820357323,268,0.000953728100284934,0.00017864408437162638,268,0.0389055572450161
0.03774651885032654,269,0.0009332302142865956,0.00017878288053907454,269,0.03885853290557861
0.037720199674367905,270,0.0009178797481581569,0.00017892086179926991,270,0.03881699964404106
0.03769422322511673,271,0.0009046710911206901,0.00017905814456753433,271,0.03877795487642288
0.037668585777282715,272,0.0008888314478099346,0.00017919477249961346,272,0.03873661160469055
0.03764327988028526,273,0.0008720449404790998,0.0001793309347704053,273,0.038694657385349274
0.037618301808834076,274,0.0008534484077244997,0.00017946660227607936,274,0.03865121677517891
0.03759365156292915,275,0.0008353501325473189,0.0001796018041204661,275,0.0386086031794548
0.0375693254172802,276,0.0008199464064091444,0.00017973664216697216,276,0.03856901079416275
0.0375453382730484,277,0.0008023910340853035,0.00017987094179261476,277,0.03852760046720505
0.03752165660262108,278,0.0007829691749066114,0.00018000461568590254,278,0.03848463296890259
0.03749829903244972,279,0.0007643699645996094,0.00018013760563917458,279,0.03844280540943146
0.037475258111953735,280,0.0007470657583326101,0.00018026998441200703,280,0.03840259462594986
0.03745252639055252,281,0.0007281837752088904,0.00018040159193333238,281,0.03836110979318619
0.03743010386824608,282,0.0007100584916770458,0.00018053250096272677,282,0.038320694118738174
0.037407975643873215,283,0.0006949788075871766,0.00018066262418869883,283,0.03828361630439758
0.037386130541563034,284,0.0006772725027985871,0.0001807919325074181,284,0.03824419528245926
0.03736458346247673,285,0.0006586907547898591,0.00018092041136696935,285,0.038204193115234375
0.037343308329582214,286,0.0006532511906698346,0.00018104808987118304,286,0.03817760571837425
0.03732234239578247,287,0.0006492154789157212,0.00018117454601451755,287,0.03815273195505142
0.03730170428752899,288,0.0006437897100113332,0.0001812994887586683,288,0.03812679275870323
0.037281423807144165,289,0.00063961127307266,0.0001814228598959744,289,0.03810245543718338
0.037261493504047394,290,0.0006329650641418993,0.00018154447025153786,290,0.038076002150774
0.03724191337823868,291,0.0006244766991585493,0.00018166440713685006,291,0.03804805502295494
0.03722267225384712,292,0.0006140415207482874,0.00018178288883063942,292,0.038018498569726944
0.03720376640558243,293,0.0006040864973329008,0.00018190027913078666,293,0.03798975050449371
0.037185173481702805,294,0.000594286248087883,0.0001820168545236811,294,0.03796147555112839
0.037166859954595566,295,0.0005824563559144735,0.0001821329351514578,295,0.037931449711322784
0.03714882209897041,296,0.0005673778359778225,0.00018224884115625173,296,0.03789844736456871
0.03713101148605347,297,0.0005538412369787693,0.00018236499454360455,297,0.037867218255996704
0.037113409489393234,298,0.0005420800880528986,0.00018248161359224468,298,0.03783797472715378
0.03709597885608673,299,0.0005265474319458008,0.0001825988438213244,299,0.03780512511730194
0.037078723311424255,300,0.0005079411203041673,0.00018271675799041986,300,0.0377693809568882
0.037061627954244614,301,0.0005028904997743666,0.00018283547251485288,301,0.03774735704064369
0.0370447039604187,302,0.0004994369228370488,0.00018295466725248843,302,0.037727098912000656
0.0370279885828495,303,0.000491631799377501,0.00018307389109395444,303,0.03770269453525543
0.03701148182153702,304,0.00048171653179451823,0.00018319275113753974,304,0.03767639026045799
0.036995191127061844,305,0.0004723791207652539,0.000183310970896855,305,0.037650879472494125
0.03697912022471428,306,0.0004637896199710667,0.000183428346645087,306,0.03762634098529816
0.036963265389204025,307,0.00045282673090696335,0.0001835446455515921,307,0.03759963810443878
0.03694761171936989,308,0.00044114183401688933,0.00018365976575296372,308,0.037572409957647324
0.036932170391082764,309,0.00042762080556713045,0.00018377357628196478,309,0.03754356503486633
0.03691692277789116,310,0.0004126603598706424,0.00018388617900200188,310,0.03751347213983536
0.036901868879795074,311,0.00040591778815723956,0.00018399777763988823,311,0.03749178722500801
0.03688700124621391,312,0.0003993497812189162,0.0001841083139879629,312,0.037470459938049316
0.03687233850359917,313,0.00039306236431002617,0.0001842176861828193,313,0.03744962066411972
0.03685786575078964,314,0.00038248507189564407,0.00018432603974360973,314,0.03742467984557152
0.03684359788894653,315,0.0003726598515640944,0.00018443359294906259,315,0.03740069270133972
0.03682951629161835,316,0.00036185671342536807,0.00018454041855875403,316,0.03737591207027435
0.03681560233235359,317,0.0003481919120531529,0.00018464666209183633,317,0.037348441779613495
0.036801863461732864,318,0.0003338094102218747,0.00018475249817129225,318,0.03732042387127876
0.036788273602724075,319,0.0003244536928832531,0.00018485821783542633,319,0.03729758411645889
0.03677484765648842,320,0.0003174107114318758,0.00018496390839572996,320,0.0372772216796875
0.036761574447155,321,0.0003085040661972016,0.00018506943888496608,321,0.037255145609378815
0.036748453974723816,322,0.0002976121613755822,0.00018517491116654128,322,0.03723124414682388
0.03673548251390457,323,0.0002859333762899041,0.00018528041255194694,323,0.03720669820904732
0.036722663789987564,324,0.0002749768318608403,0.0001853859721450135,324,0.03718302771449089
0.0367099829018116,325,0.00026296114083379507,0.00018549157539382577,325,0.03715843707323074
0.03669743239879608,326,0.00025666464352980256,0.0001855972659541294,326,0.03713969513773918
0.03668501600623131,327,0.0002518011606298387,0.00018570282554719597,327,0.037122517824172974
0.03667273372411728,328,0.0002454373752698302,0.0001858080067904666,328,0.03710397705435753
0.03666058927774429,329,0.00023640050494577736,0.00018591257685329765,329,0.03708290308713913
0.036648571491241455,330,0.00022574307513423264,0.00018601660849526525,330,0.03706032782793045
0.036636680364608765,331,0.0002178197610192001,0.0001861199998529628,331,0.03704062104225159
